time,precip,temp,soil_moisture,soil_temp
1991-06-03T00:00,1.3,23.7,0.13,22.5
1991-06-04T00:00,0,22.1,0.128,21.8
1991-06-05T00:00,0,18.9,0.127,20.4
1991-06-06T00:00,0,18.8,0.126,19
1991-06-07T00:00,0,20,0.126,19
1991-06-08T00:00,0,21.6,0.126,19.4
1991-06-09T00:00,0,23.4,0.122,20.3
1991-06-10T00:00,0,24.7,0.119,21.5
1991-06-11T00:00,0,25.1,0.119,22.2
1991-06-12T00:00,0,25.3,0.118,22.8
1991-06-13T00:00,0,22.7,0.115,22.5
1991-06-14T00:00,0,22.1,0.114,21.5
1991-06-15T00:00,0,26.1,0.112,22.3
1991-06-16T00:00,8,27.6,0.109,24.1
1991-06-17T00:00,4.4,25.8,0.11,24.2
1991-06-18T00:00,18.8,20.8,0.135,23.1
1991-06-19T00:00,0.5,20.6,0.163,21.5
1991-06-20T00:00,0,24.3,0.164,21.9
1991-06-21T00:00,0,25.8,0.161,22.9
1991-06-22T00:00,1.4,23.4,0.158,23.1
1991-06-23T00:00,3.9,19.9,0.156,21.9
1991-06-24T00:00,0,21.4,0.155,21
1991-06-25T00:00,0,22.1,0.152,21.2
1991-06-26T00:00,0,21.9,0.148,21.3
1991-06-27T00:00,0,23.7,0.144,21.7
1991-06-28T00:00,0,25.8,0.141,22.7
1991-06-29T00:00,0,28.1,0.137,24.1
1991-06-30T00:00,0.6,28.7,0.133,25
1991-07-01T00:00,0,24.5,0.13,24.7
1991-07-02T00:00,17.9,24.2,0.132,23.8
1991-07-03T00:00,0,25.1,0.145,23.9
1991-07-04T00:00,1,23.4,0.148,23.8
1991-07-05T00:00,1,23.7,0.148,23.5
1991-07-06T00:00,0.2,26.2,0.146,23.8
1991-07-07T00:00,2.7,26.9,0.143,24.6
1991-07-08T00:00,1.3,27.3,0.141,25
1991-07-09T00:00,0,26.4,0.138,25.1
1991-07-10T00:00,0.9,24.5,0.136,24.4
1991-07-11T00:00,0,25.4,0.133,24.1
1991-07-12T00:00,1.3,25.2,0.128,24.1
1991-07-13T00:00,15.3,26.4,0.138,24.5
1991-07-14T00:00,0,25.9,0.148,24.8
1991-07-15T00:00,0,25.2,0.145,24.4
1991-07-16T00:00,0,25.7,0.139,24.1
1991-07-17T00:00,0,26.7,0.136,24.7
1991-07-18T00:00,0,28.1,0.133,25.7
1991-07-19T00:00,0.9,28.2,0.131,26.4
1991-07-20T00:00,0,29,0.128,26.7
1991-07-21T00:00,0,29.9,0.127,27.3
1991-07-22T00:00,0.5,29,0.126,27.6
1991-07-23T00:00,0,29.7,0.125,27.6
1991-07-24T00:00,0,28.1,0.122,27.5
1991-07-25T00:00,2.8,26.2,0.117,27
1991-07-26T00:00,43.5,24.9,0.147,26.2
1991-07-27T00:00,15.5,22.4,0.222,25
1991-07-28T00:00,0,24.3,0.22,24
1991-07-29T00:00,8.7,21.8,0.217,23.8
1991-07-30T00:00,0,22.4,0.217,23.2
1991-07-31T00:00,0.9,24.8,0.209,23.8
1991-08-01T00:00,0,25.8,0.201,24.2
1991-08-02T00:00,0,27.6,0.192,25.1
1991-08-03T00:00,0.7,27.3,0.184,25.7
1991-08-04T00:00,0.8,27.1,0.178,25.7
1991-08-05T00:00,0,25.2,0.17,25.1
1991-08-06T00:00,0,24,0.159,24.4
1991-08-07T00:00,0.1,24.9,0.154,24.3
1991-08-08T00:00,0.3,24.8,0.152,24.3
1991-08-09T00:00,31.6,24.7,0.167,24.5
1991-08-10T00:00,0.1,24.9,0.199,24.4
1991-08-11T00:00,0,24.7,0.191,24.1
1991-08-12T00:00,0,24.8,0.184,24
1991-08-13T00:00,0,25.1,0.177,24.4
1991-08-14T00:00,4.6,24.9,0.173,24.7
1991-08-15T00:00,6.3,24.2,0.172,24.8
1991-08-16T00:00,0,25.5,0.172,24.7
1991-08-17T00:00,0,26.2,0.168,25.1
1991-08-18T00:00,0.8,26.4,0.164,25.3
1991-08-19T00:00,10.9,25.6,0.162,25.3
1991-08-20T00:00,27.9,23.9,0.191,24.8
1991-08-21T00:00,0,22.9,0.23,24.1
1991-08-22T00:00,0,23.6,0.216,23.7
1991-08-23T00:00,0,24.9,0.205,23.9
1991-08-24T00:00,0,25.3,0.196,24.2
1991-08-25T00:00,0,23.6,0.189,24.4
1991-08-26T00:00,0.1,23.3,0.184,23.9
1991-08-27T00:00,1.1,24.6,0.18,24
1991-08-28T00:00,0,26.3,0.175,24.8
1991-08-29T00:00,0,27.4,0.17,25.6
1991-08-30T00:00,0,27.6,0.166,25.9
1991-08-31T00:00,3.1,27.7,0.162,26.2
1991-09-01T00:00,0,21.1,0.16,24.8
1991-09-02T00:00,0,19.5,0.157,22.7
1991-09-03T00:00,0,21.3,0.154,22.2
1991-09-04T00:00,0.9,23.6,0.152,22.7
1991-09-05T00:00,9.2,23.8,0.151,23.4
1991-09-06T00:00,0.5,22.8,0.154,22.8
1991-09-07T00:00,0,23,0.154,22.8
1991-09-08T00:00,0,23.7,0.151,23
1991-09-09T00:00,0,24.2,0.149,23.3
1991-09-10T00:00,0,24.1,0.149,23.7
1991-09-11T00:00,0,25.2,0.146,24.1
1991-09-12T00:00,0,21.1,0.143,23.5
1991-09-13T00:00,0,22.3,0.141,22.4
1991-09-14T00:00,7,23.4,0.139,23
1991-09-15T00:00,0,23.4,0.138,23.1
1991-09-16T00:00,0,26.4,0.137,24.1
1991-09-17T00:00,0.8,27.5,0.134,25.3
1991-09-18T00:00,0.7,26.3,0.132,25.4
1991-09-19T00:00,9.9,22,0.131,24.9
1991-09-20T00:00,1.6,16.5,0.134,22
1991-09-21T00:00,0,15.4,0.135,20.6
1991-09-22T00:00,0,17,0.133,19.5
1991-09-23T00:00,0.8,19.4,0.134,20
1991-09-24T00:00,10.9,19.7,0.134,20.4
1991-09-25T00:00,38.5,19.9,0.186,20.7
1991-09-26T00:00,5.3,18.1,0.232,20.1
1991-09-27T00:00,0,15.1,0.219,18.9
1991-09-28T00:00,0,15.2,0.21,17.6
1991-09-29T00:00,0,18.3,0.202,18
1991-09-30T00:00,0,16.4,0.196,18.8
1991-10-01T00:00,0,19.7,0.19,19
1991-10-02T00:00,0,20.9,0.185,20.1
1991-10-03T00:00,0.5,21.3,0.181,20.5
1991-10-04T00:00,0,21.7,0.176,20.7
1991-10-05T00:00,0.5,21.7,0.173,21
1991-10-06T00:00,5.5,15.9,0.172,20
1991-10-07T00:00,0,12,0.173,17.4
1991-10-08T00:00,0,12.8,0.171,16.4
1991-10-09T00:00,0,15.4,0.168,16.6
1991-10-10T00:00,0,17.4,0.165,17.3
1991-10-11T00:00,3,15.5,0.164,17.6
1991-10-12T00:00,0,13.3,0.163,16.6
1991-10-13T00:00,0,12.6,0.162,15.9
1991-10-14T00:00,0,12.8,0.16,15.4
1991-10-15T00:00,0.6,17.8,0.158,16.6
1991-10-16T00:00,12.1,13.6,0.164,16.9
1991-10-17T00:00,46.6,10.2,0.208,15.3
1991-10-18T00:00,0,15,0.234,14.9
1991-10-19T00:00,0,15.9,0.22,15.6
1991-10-20T00:00,0,9.6,0.212,14.7
1991-10-21T00:00,0,10.8,0.206,12.8
1991-10-22T00:00,0,13.5,0.2,13.6
1991-10-23T00:00,0,16.3,0.196,14.8
1991-10-24T00:00,0,16.7,0.192,15.6
1991-10-25T00:00,0,16.7,0.19,15.7
1991-10-26T00:00,0,16.4,0.187,16.1
1991-10-27T00:00,0,16.7,0.186,16.2
1991-10-28T00:00,0,15.7,0.183,16
1991-10-29T00:00,0,10,0.18,14.5
1991-10-30T00:00,0,11.5,0.176,12.9
1991-10-31T00:00,0,13.4,0.172,13.7
1991-11-01T00:00,0,13.5,0.169,14
1991-11-02T00:00,1.8,15.1,0.167,14.3
1991-11-03T00:00,0,9.6,0.166,13.2
1991-11-04T00:00,0,4.8,0.164,11.2
1991-11-05T00:00,0,2.2,0.163,9.2
1991-11-06T00:00,0,4.8,0.161,7.6
1991-11-07T00:00,0,6.9,0.16,7.1
1991-11-08T00:00,0.5,5.9,0.159,8.2
1991-11-09T00:00,0,5.1,0.158,8.5
1991-11-10T00:00,7.6,5.8,0.157,8.7
1991-11-11T00:00,2.5,7,0.158,8.9
1991-11-12T00:00,0,7,0.159,8.6
1991-11-13T00:00,1,6.9,0.16,8.6
1991-11-14T00:00,0,9.2,0.159,8.6
1991-11-15T00:00,0,12.6,0.157,9.6
1991-11-16T00:00,0.9,13.7,0.155,11
1991-11-17T00:00,0,6.7,0.153,9.9
1991-11-18T00:00,0,6.9,0.152,7.9
1991-11-19T00:00,0.2,11.8,0.15,9.3
1991-11-20T00:00,0,15.8,0.149,11.6
1991-11-21T00:00,0,17.8,0.147,13.5
1991-11-22T00:00,14.9,16.6,0.147,14.3
1991-11-23T00:00,0,14.3,0.158,13.7
1991-11-24T00:00,0,10.3,0.161,12.5
1991-11-25T00:00,0,3.5,0.162,9.7
1991-11-26T00:00,0,1.7,0.162,7.7
1991-11-27T00:00,0,2.6,0.162,5.9
1991-11-28T00:00,0,7,0.16,6.1
1991-11-29T00:00,0,11.6,0.157,8.6
1991-11-30T00:00,4.5,14.9,0.155,10.5
1991-12-01T00:00,16,13.5,0.163,11.7
1991-12-02T00:00,19.6,9.5,0.186,11.1
1991-12-03T00:00,31.9,12.5,0.222,10.8
1991-12-04T00:00,0.4,3.6,0.237,9.7
1991-12-05T00:00,0,-0.5,0.226,6.3
1991-12-06T00:00,0,5.1,0.219,6.1
1991-12-07T00:00,0,6.7,0.213,6.9
1991-12-08T00:00,0,9.8,0.207,8.3
1991-12-09T00:00,15,13.5,0.204,10.2
1991-12-10T00:00,6.6,7.5,0.232,10
1991-12-11T00:00,0,7.1,0.225,8
1991-12-12T00:00,0,8.2,0.219,7.9
1991-12-13T00:00,1.1,12.8,0.214,9.3
1991-12-14T00:00,2.9,13,0.211,10.7
1991-12-15T00:00,0,3.6,0.209,8.3
1991-12-16T00:00,0,-0.5,0.206,5.9
1991-12-17T00:00,0,3.5,0.202,4.8
1991-12-18T00:00,0,2.8,0.199,5.6
1991-12-19T00:00,0,-3.3,0.197,4.5
1991-12-20T00:00,0,-0.3,0.196,3.6
1991-12-21T00:00,0,5.6,0.193,4
1991-12-22T00:00,0,4.3,0.191,4.9
1991-12-23T00:00,3,4.4,0.188,4.7
1991-12-24T00:00,0,3.9,0.189,5
1991-12-25T00:00,0,2.9,0.189,4.1
1991-12-26T00:00,0,1.9,0.188,3.3
1991-12-27T00:00,0,3.6,0.187,3.2
1991-12-28T00:00,3.1,2.5,0.186,3.1
1991-12-29T00:00,23.8,6.8,0.211,4.1
1991-12-30T00:00,0.1,5.4,0.228,5.4
1991-12-31T00:00,0,0.8,0.223,4.3
1992-01-01T00:00,0,2.7,0.218,3.4
1992-01-02T00:00,0.5,6.2,0.215,4.1
1992-01-03T00:00,4.4,9.3,0.213,6.1
1992-01-04T00:00,22.5,8.8,0.229,6.9
1992-01-05T00:00,0.5,7.8,0.237,6.8
1992-01-06T00:00,0,4.6,0.228,6
1992-01-07T00:00,0,4.3,0.223,5
1992-01-08T00:00,0,3.7,0.218,4.7
1992-01-09T00:00,1.4,6.1,0.215,4.9
1992-01-10T00:00,0,6.2,0.213,5.6
1992-01-11T00:00,0,4.3,0.211,5.1
1992-01-12T00:00,0,4.6,0.208,4.3
1992-01-13T00:00,0,8,0.206,5.6
1992-01-14T00:00,7.4,10.1,0.206,7
1992-01-15T00:00,0,-0.5,0.208,4.5
1992-01-16T00:00,0.1,-3.5,0.207,2.6
1992-01-17T00:00,0,-0.7,0.206,1.8
1992-01-18T00:00,0,-0.1,0.204,1.7
1992-01-19T00:00,0,-6,0.203,1.6
1992-01-20T00:00,0.2,-0.9,0.202,1.3
1992-01-21T00:00,0,2,0.2,1.3
1992-01-22T00:00,0,2.2,0.199,1.5
1992-01-23T00:00,5.8,5.9,0.198,1.9
1992-01-24T00:00,0.1,3.4,0.203,3.4
1992-01-25T00:00,1.8,-1.3,0.203,2.1
1992-01-26T00:00,0.4,-1,0.203,1.6
1992-01-27T00:00,0,-0.2,0.203,1.4
1992-01-28T00:00,0,2.4,0.201,1.3
1992-01-29T00:00,0,1.8,0.202,1.3
1992-01-30T00:00,0,2.5,0.202,1.3
1992-01-31T00:00,0,4.8,0.202,2
1992-02-01T00:00,0,2,0.203,2.7
1992-02-02T00:00,0,0.3,0.202,1.8
1992-02-03T00:00,0,2.9,0.2,2
1992-02-04T00:00,0,3.6,0.198,2.2
1992-02-05T00:00,0,2.1,0.196,2.7
1992-02-06T00:00,0,0.3,0.194,1.9
1992-02-07T00:00,0,1.5,0.193,1.6
1992-02-08T00:00,2.2,1.7,0.191,1.6
1992-02-09T00:00,0,-1,0.191,1.5
1992-02-10T00:00,0,-3.2,0.191,1.3
1992-02-11T00:00,0,3.4,0.189,1
1992-02-12T00:00,0,-1.4,0.188,1.2
1992-02-13T00:00,7.6,-0.9,0.188,1.2
1992-02-14T00:00,0,4.1,0.188,1.2
1992-02-15T00:00,14.2,5.8,0.193,1.6
1992-02-16T00:00,3.9,8.2,0.221,3.7
1992-02-17T00:00,0,4,0.221,3.8
1992-02-18T00:00,6.3,5.2,0.222,3.8
1992-02-19T00:00,0,8.2,0.223,4.8
1992-02-20T00:00,0,7.4,0.22,5.6
1992-02-21T00:00,0,6.4,0.216,4.8
1992-02-22T00:00,0,6.9,0.212,4.7
1992-02-23T00:00,0.5,8.6,0.208,5.8
1992-02-24T00:00,8.5,6.1,0.212,5.9
1992-02-25T00:00,6.9,4.6,0.217,4.9
1992-02-26T00:00,28.3,4.7,0.248,4.7
1992-02-27T00:00,0,5.4,0.238,4.2
1992-02-28T00:00,0.2,8.5,0.231,5.2
1992-02-29T00:00,0.1,3.8,0.226,5.6
1992-03-01T00:00,0,4.8,0.221,3.3
1992-03-02T00:00,0,8.3,0.216,4.7
1992-03-03T00:00,0,5.9,0.214,5.6
1992-03-04T00:00,0,4.8,0.212,5.4
1992-03-05T00:00,0,6.7,0.211,5.3
1992-03-06T00:00,6.6,7.6,0.21,6.2
1992-03-07T00:00,22.1,10.5,0.239,7
1992-03-08T00:00,0,11.8,0.24,8.1
1992-03-09T00:00,0,11.7,0.233,8.6
1992-03-10T00:00,7.2,11.8,0.229,8.6
1992-03-11T00:00,8.4,4.3,0.247,7.8
1992-03-12T00:00,0,1.9,0.239,4.5
1992-03-13T00:00,0,0.4,0.233,3.9
1992-03-14T00:00,0,1.9,0.228,3.4
1992-03-15T00:00,0,1.4,0.224,3.3
1992-03-16T00:00,0,-1.6,0.221,2.6
1992-03-17T00:00,1.9,5.3,0.219,2.2
1992-03-18T00:00,10,4.2,0.219,3.5
1992-03-19T00:00,12.5,2.6,0.242,3.6
1992-03-20T00:00,0,3.6,0.238,3.4
1992-03-21T00:00,0.3,2.8,0.233,3.4
1992-03-22T00:00,2.8,2.6,0.229,3
1992-03-23T00:00,0,2.4,0.228,3.4
1992-03-24T00:00,0,3.2,0.224,3.3
1992-03-25T00:00,0,6.4,0.218,3.9
1992-03-26T00:00,39.8,8.7,0.224,5.6
1992-03-27T00:00,7.5,8.1,0.249,6.2
1992-03-28T00:00,0,6.3,0.24,5.8
1992-03-29T00:00,0,7.2,0.233,5.4
1992-03-30T00:00,0,10,0.226,6.5
1992-03-31T00:00,4.7,9.1,0.227,7.3
1992-04-01T00:00,2,7.9,0.225,6.7
1992-04-02T00:00,0.1,4.1,0.224,6.2
1992-04-03T00:00,0,3.5,0.222,5.1
1992-04-04T00:00,0,4.9,0.218,5.2
1992-04-05T00:00,0,7.2,0.214,5.8
1992-04-06T00:00,0,8.7,0.209,6.7
1992-04-07T00:00,0,11.6,0.204,7.5
1992-04-08T00:00,0,13.2,0.195,9.1
1992-04-09T00:00,1.6,11.4,0.182,8.9
1992-04-10T00:00,0.2,13.5,0.181,9.5
1992-04-11T00:00,0.8,15.6,0.18,11.1
1992-04-12T00:00,0.2,14.6,0.18,12.1
1992-04-13T00:00,0,6.6,0.178,9.9
1992-04-14T00:00,0,8.8,0.174,8.4
1992-04-15T00:00,0,10.1,0.17,8.8
1992-04-16T00:00,1.8,10.3,0.168,9.1
1992-04-17T00:00,0,16.4,0.168,10.8
1992-04-18T00:00,2.7,12.1,0.167,11.9
1992-04-19T00:00,1.4,9.9,0.169,11
1992-04-20T00:00,0,12.3,0.17,11.1
1992-04-21T00:00,2.9,16.4,0.17,12.4
1992-04-22T00:00,14.3,17.2,0.187,13.6
1992-04-23T00:00,0,17.2,0.196,13.8
1992-04-24T00:00,1,18.1,0.193,14.4
1992-04-25T00:00,4.2,14.3,0.191,14.2
1992-04-26T00:00,8.2,9.8,0.204,12.4
1992-04-27T00:00,0.1,11.3,0.216,11.1
1992-04-28T00:00,0.3,11.8,0.212,11
1992-04-29T00:00,0,11.3,0.206,11
1992-04-30T00:00,0.9,12.7,0.2,11.6
1992-05-01T00:00,0,14.2,0.196,12.3
1992-05-02T00:00,0,20.1,0.189,14
1992-05-03T00:00,0.6,20,0.18,16
1992-05-04T00:00,0,13.6,0.174,14.7
1992-05-05T00:00,0.6,11.7,0.172,12.9
1992-05-06T00:00,0,10.6,0.17,12.2
1992-05-07T00:00,3.8,10.5,0.169,11.6
1992-05-08T00:00,32.9,11.4,0.19,11.3
1992-05-09T00:00,0.2,13.6,0.224,11.9
1992-05-10T00:00,0.1,15,0.219,12.1
1992-05-11T00:00,0,16.3,0.212,12.9
1992-05-12T00:00,0,15,0.203,12.9
1992-05-13T00:00,0,15.8,0.196,13
1992-05-14T00:00,0,18.5,0.189,14
1992-05-15T00:00,4.7,15.9,0.183,14.4
1992-05-16T00:00,7.2,15.1,0.19,14.3
1992-05-17T00:00,0,16.3,0.198,14.7
1992-05-18T00:00,5.7,18.5,0.197,15.6
1992-05-19T00:00,0,17.5,0.2,16.1
1992-05-20T00:00,0,14.9,0.195,14.8
1992-05-21T00:00,0,17.1,0.187,14.2
1992-05-22T00:00,0,20.3,0.176,15.4
1992-05-23T00:00,0,22.1,0.17,16.7
1992-05-24T00:00,4.3,19.3,0.165,17.4
1992-05-25T00:00,3.1,11.1,0.164,15
1992-05-26T00:00,3.6,12.1,0.165,13.5
1992-05-27T00:00,0.3,13.9,0.165,13.4
1992-05-28T00:00,0,14.9,0.164,13.6
1992-05-29T00:00,0,16.6,0.16,13.9
1992-05-30T00:00,17.3,15.5,0.16,14.5
1992-05-31T00:00,14.4,18.4,0.199,15.2
1992-06-01T00:00,0.1,18,0.204,15.8
1992-06-02T00:00,0,17.7,0.198,16
1992-06-03T00:00,0,18.9,0.193,16.4
1992-06-04T00:00,0.6,18.4,0.187,16.7
1992-06-05T00:00,26.9,18.6,0.203,16.9
1992-06-06T00:00,0,20.4,0.22,17.3
1992-06-07T00:00,0.1,22.2,0.212,18.4
1992-06-08T00:00,0.8,24.1,0.204,19.8
1992-06-09T00:00,1.1,22,0.2,20
1992-06-10T00:00,0,20.9,0.194,19.3
1992-06-11T00:00,0,20.7,0.186,19
1992-06-12T00:00,0,21.4,0.179,18.9
1992-06-13T00:00,0,21.4,0.172,19.5
1992-06-14T00:00,0.2,21.8,0.166,19.9
1992-06-15T00:00,0,23.6,0.16,20.3
1992-06-16T00:00,0,21.5,0.155,20.7
1992-06-17T00:00,0,21,0.151,20.1
1992-06-18T00:00,0,21.1,0.148,19.9
1992-06-19T00:00,14.6,21.4,0.147,20.3
1992-06-20T00:00,0,21,0.153,20.3
1992-06-21T00:00,0,17.4,0.155,19.6
1992-06-22T00:00,0,16.4,0.153,18.3
1992-06-23T00:00,0,19,0.151,18
1992-06-24T00:00,18,21.3,0.152,19.5
1992-06-25T00:00,3.6,20.8,0.177,19.9
1992-06-26T00:00,0,21.2,0.182,20.1
1992-06-27T00:00,2,22.7,0.182,20.5
1992-06-28T00:00,0,21.6,0.177,20.6
1992-06-29T00:00,0,22.7,0.171,20.4
1992-06-30T00:00,2.3,24.1,0.167,21.5
1992-07-01T00:00,9,24,0.165,22.1
1992-07-02T00:00,0,23,0.175,22.2
1992-07-03T00:00,1,21.1,0.174,21.6
1992-07-04T00:00,2.8,23.9,0.174,21.9
1992-07-05T00:00,0,23.4,0.173,21.9
1992-07-06T00:00,4.5,23,0.171,22.2
1992-07-07T00:00,0,22.6,0.169,21.9
1992-07-08T00:00,0,23.3,0.167,21.6
1992-07-09T00:00,1.6,27.6,0.163,23.2
1992-07-10T00:00,2.5,27.3,0.156,24.3
1992-07-11T00:00,0.1,27.5,0.152,24.6
1992-07-12T00:00,0.9,26.5,0.15,24.5
1992-07-13T00:00,1,28.1,0.148,25.1
1992-07-14T00:00,0,28.6,0.146,25.4
1992-07-15T00:00,1.8,27.8,0.146,26
1992-07-16T00:00,7.7,25.8,0.143,25.5
1992-07-17T00:00,0.7,26.1,0.145,25.2
1992-07-18T00:00,0.1,26,0.146,25.2
1992-07-19T00:00,0.1,25.4,0.145,24.9
1992-07-20T00:00,0,26.2,0.142,24.9
1992-07-21T00:00,5.4,26,0.14,25.2
1992-07-22T00:00,1.3,23.3,0.142,24.5
1992-07-23T00:00,18.3,24.1,0.156,23.9
1992-07-24T00:00,8.6,22.5,0.19,23.6
1992-07-25T00:00,18.1,21.4,0.223,23.1
1992-07-26T00:00,8.3,23.3,0.228,22.7
1992-07-27T00:00,4.1,24.7,0.233,23.4
1992-07-28T00:00,0,23.4,0.225,23.4
1992-07-29T00:00,0,24.4,0.212,23
1992-07-30T00:00,0.2,25.6,0.203,23.7
1992-07-31T00:00,11.3,26,0.198,24.3
1992-08-01T00:00,0,22.5,0.205,23.8
1992-08-02T00:00,0,22.9,0.198,22.7
1992-08-03T00:00,0.1,24.3,0.191,23.2
1992-08-04T00:00,3.6,24.3,0.186,23.6
1992-08-05T00:00,0,22.3,0.188,22.9
1992-08-06T00:00,0,22.7,0.184,22.7
1992-08-07T00:00,0,22.9,0.179,22.8
1992-08-08T00:00,0,23.3,0.175,22.8
1992-08-09T00:00,10.2,25.8,0.178,23.9
1992-08-10T00:00,0,26,0.178,24.2
1992-08-11T00:00,6.9,25.9,0.175,24.8
1992-08-12T00:00,0,23.9,0.178,24.5
1992-08-13T00:00,7.9,22,0.179,23.4
1992-08-14T00:00,6.9,21.2,0.2,22.8
1992-08-15T00:00,18.8,19.5,0.214,22.4
1992-08-16T00:00,16.1,19.3,0.235,21.7
1992-08-17T00:00,29.4,21,0.241,21.7
1992-08-18T00:00,3.2,22.9,0.244,22.1
1992-08-19T00:00,0,23.5,0.23,22.6
1992-08-20T00:00,0,22,0.219,22.7
1992-08-21T00:00,0,21.4,0.21,22
1992-08-22T00:00,0,21.9,0.204,21.9
1992-08-23T00:00,0,23,0.2,22.2
1992-08-24T00:00,0,22.9,0.195,22.7
1992-08-25T00:00,0.3,25.1,0.19,23.6
1992-08-26T00:00,0,26.5,0.186,24.5
1992-08-27T00:00,0.7,26.2,0.183,24.8
1992-08-28T00:00,7.3,24.8,0.18,24.7
1992-08-29T00:00,0,20.7,0.181,23.4
1992-08-30T00:00,0,20.7,0.18,22
1992-08-31T00:00,0,23.8,0.177,22.8
1992-09-01T00:00,0,21.4,0.173,22.5
1992-09-02T00:00,0.5,22.2,0.17,21.9
1992-09-03T00:00,8.3,24.2,0.169,22.7
1992-09-04T00:00,0.3,24.1,0.17,23.1
1992-09-05T00:00,1.1,23.4,0.171,23.2
1992-09-06T00:00,20.6,21.2,0.184,22.8
1992-09-07T00:00,4.6,22.5,0.212,22.7
1992-09-08T00:00,0,24.2,0.21,23.2
1992-09-09T00:00,1.2,24.9,0.206,23.8
1992-09-10T00:00,9.8,25.3,0.202,24.2
1992-09-11T00:00,3,21.6,0.22,23.7
1992-09-12T00:00,0,18.1,0.215,21.9
1992-09-13T00:00,0,18.8,0.208,20.3
1992-09-14T00:00,0,19.2,0.202,20
1992-09-15T00:00,0,19.8,0.198,20.2
1992-09-16T00:00,0,21,0.194,20.5
1992-09-17T00:00,0,22.7,0.19,21.6
1992-09-18T00:00,0,24.2,0.187,22.6
1992-09-19T00:00,0.9,22.4,0.183,23.2
1992-09-20T00:00,0,19.9,0.18,21.7
1992-09-21T00:00,0,22.1,0.178,21.7
1992-09-22T00:00,4.2,24.4,0.175,22.4
1992-09-23T00:00,1.7,17.7,0.174,21.6
1992-09-24T00:00,0,13.9,0.173,19.1
1992-09-25T00:00,58.2,14.7,0.188,18
1992-09-26T00:00,6.1,17.8,0.244,18.1
1992-09-27T00:00,2.1,20.9,0.232,19.2
1992-09-28T00:00,6.4,18.2,0.232,19.5
1992-09-29T00:00,1.2,15.4,0.238,18.5
1992-09-30T00:00,0,11.8,0.228,16.7
1992-10-01T00:00,0,12.3,0.221,15.8
1992-10-02T00:00,0,14.9,0.216,15.6
1992-10-03T00:00,0,16.8,0.211,16.5
1992-10-04T00:00,1.6,16.3,0.207,16.9
1992-10-05T00:00,0.5,13.6,0.205,16.5
1992-10-06T00:00,0,11.2,0.202,15.1
1992-10-07T00:00,0,12.8,0.199,14.1
1992-10-08T00:00,0,16.2,0.196,14.7
1992-10-09T00:00,16.5,19.2,0.195,16.6
1992-10-10T00:00,2.5,17.5,0.209,17.2
1992-10-11T00:00,5.7,16,0.211,16.6
1992-10-12T00:00,0,14.3,0.216,16.1
1992-10-13T00:00,0,15.3,0.213,15.9
1992-10-14T00:00,0.1,15.9,0.209,15.6
1992-10-15T00:00,0,18.5,0.205,16.7
1992-10-16T00:00,0.2,20.1,0.201,17.8
1992-10-17T00:00,0.2,11.9,0.198,16.7
1992-10-18T00:00,0,9.8,0.195,14.1
1992-10-19T00:00,1.7,8.1,0.193,13.1
1992-10-20T00:00,0,6.6,0.192,11.8
1992-10-21T00:00,0.3,13.2,0.189,12.8
1992-10-22T00:00,0,10,0.186,13.1
1992-10-23T00:00,0,10.5,0.184,12.2
1992-10-24T00:00,4.6,13.3,0.182,12.9
1992-10-25T00:00,0,11.3,0.184,13.7
1992-10-26T00:00,0,10.5,0.184,12.6
1992-10-27T00:00,0,12.8,0.182,13.3
1992-10-28T00:00,0,12.5,0.18,13.1
1992-10-29T00:00,0,13.4,0.179,13
1992-10-30T00:00,4.3,13.2,0.179,13.5
1992-10-31T00:00,9.8,10.2,0.194,13.1
1992-11-01T00:00,3.6,9.1,0.201,12.3
1992-11-02T00:00,12.9,11.2,0.208,12
1992-11-03T00:00,17.4,15.7,0.236,13.2
1992-11-04T00:00,3.4,14.6,0.231,13.1
1992-11-05T00:00,9,11.8,0.232,13.5
1992-11-06T00:00,0.2,7.3,0.231,11.4
1992-11-07T00:00,0,6.9,0.226,10.5
1992-11-08T00:00,0,5.8,0.222,9.7
1992-11-09T00:00,0,4.6,0.218,8.9
1992-11-10T00:00,0,7.8,0.214,8.8
1992-11-11T00:00,0,11.5,0.211,10.2
1992-11-12T00:00,14.3,14.6,0.21,11.8
1992-11-13T00:00,9.4,11,0.233,12.2
1992-11-14T00:00,0,5.5,0.229,9.9
1992-11-15T00:00,0.2,4,0.224,8.4
1992-11-16T00:00,0,2.5,0.22,7.4
1992-11-17T00:00,0,7.7,0.216,7.7
1992-11-18T00:00,0,10.1,0.213,9.1
1992-11-19T00:00,1.8,6,0.211,9.3
1992-11-20T00:00,0,6.7,0.21,8.5
1992-11-21T00:00,1.3,11.6,0.208,9.5
1992-11-22T00:00,10.6,15,0.219,11.2
1992-11-23T00:00,4.9,15.9,0.233,12.7
1992-11-24T00:00,2.3,11.2,0.23,11.7
1992-11-25T00:00,5.9,11.3,0.231,11.3
1992-11-26T00:00,19.6,13.7,0.248,11.6
1992-11-27T00:00,0,9.2,0.243,11.2
1992-11-28T00:00,0,7.8,0.235,9.6
1992-11-29T00:00,0,6.7,0.231,8.7
1992-11-30T00:00,0,4.8,0.227,7.8
1992-12-01T00:00,0,6.3,0.225,7.3
